,0,aif,autonews,championat,commers,echo,express,fontanka,gazeta,govorit,indicator,interfax,iz,kp,lenta,mediazona,meduza,mk,moscow,motor,novaya,nplus1,ntv,postnauka,radiovesti,rbk,review,ria,rosgazeta,rt,sports,svoboda,tass,thebell,tv1,tvrain,vedomosti,zarulem,zvezda,sum
2180,фармацевтика,4.0,0.0,0.0,9.0,3.0,0.0,3.0,2.0,2.0,39.0,3.0,7.0,3.0,2.0,1.0,1.0,4.0,32.0,0.0,1.0,3.0,5.0,4.0,18.0,3.0,0.0,6.0,12.0,4.0,0.0,1.0,13.0,0.0,8.0,0.0,11.0,0.0,4.0,208.0
42,эпигенетический,2.0,0.0,0.0,10.0,30.0,0.0,4.0,9.0,1.0,14.0,6.0,9.0,3.0,25.0,0.0,1.0,3.0,1.0,0.0,0.0,50.0,1.0,11.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,207.0
6944,мальсаговый,0.0,0.0,0.0,11.0,11.0,0.0,5.0,2.0,0.0,0.0,28.0,0.0,4.0,9.0,39.0,6.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,15.0,17.0,0.0,0.0,17.0,0.0,1.0,0.0,207.0
4994,обзорность,3.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,17.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,81.0,3.0,207.0
4969,cullinan,0.0,5.0,0.0,57.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,7.0,2.0,3.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,2.0,29.0,2.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,11.0,0.0,207.0
4850,необеспеченный,4.0,0.0,0.0,10.0,3.0,0.0,4.0,3.0,1.0,0.0,10.0,5.0,1.0,4.0,1.0,1.0,6.0,4.0,0.0,2.0,0.0,2.0,0.0,8.0,17.0,0.0,3.0,5.0,2.0,0.0,3.0,7.0,65.0,1.0,3.0,30.0,1.0,1.0,207.0
3778,отозвать,5.0,37.0,1.0,6.0,6.0,0.0,5.0,3.0,5.0,6.0,9.0,5.0,1.0,4.0,4.0,6.0,3.0,2.0,7.0,5.0,5.0,3.0,1.0,6.0,11.0,2.0,5.0,3.0,5.0,1.0,3.0,5.0,10.0,2.0,9.0,10.0,1.0,5.0,207.0
3550,домовладение,6.0,0.0,0.0,13.0,3.0,0.0,4.0,5.0,6.0,0.0,10.0,8.0,12.0,9.0,5.0,1.0,7.0,13.0,0.0,3.0,0.0,6.0,0.0,18.0,8.0,0.0,15.0,15.0,5.0,0.0,3.0,16.0,3.0,4.0,0.0,3.0,0.0,6.0,207.0
2150,expert,2.0,3.0,0.0,28.0,0.0,0.0,4.0,5.0,0.0,1.0,4.0,11.0,9.0,4.0,0.0,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,6.0,19.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,20.0,16.0,0.0,207.0
8363,тяговый,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,207.0
1258,головинский,1.0,68.0,0.0,3.0,9.0,0.0,1.0,2.0,7.0,0.0,4.0,2.0,2.0,1.0,13.0,4.0,4.0,35.0,1.0,10.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,7.0,7.0,5.0,2.0,206.0
994,ионосфера,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,153.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,16.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,206.0
869,dongfeng,1.0,5.0,0.0,9.0,1.0,0.0,3.0,2.0,0.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,56.0,1.0,31.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,9.0,0.0,206.0
8021,тестироваться,3.0,34.0,2.0,7.0,2.0,0.0,4.0,3.0,4.0,7.0,4.0,6.0,2.0,4.0,1.0,5.0,2.0,7.0,6.0,3.0,5.0,4.0,3.0,10.0,6.0,2.0,3.0,7.0,3.0,2.0,2.0,4.0,8.0,4.0,4.0,10.0,20.0,3.0,206.0
525,сартр,2.0,0.0,0.0,12.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,12.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,115.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,26.0,9.0,0.0,1.0,1.0,2.0,0.0,0.0,206.0
6650,распознавание,2.0,15.0,0.0,4.0,5.0,0.0,3.0,1.0,3.0,14.0,3.0,4.0,1.0,3.0,10.0,8.0,2.0,2.0,13.0,3.0,29.0,3.0,8.0,3.0,3.0,10.0,2.0,3.0,2.0,0.0,2.0,3.0,15.0,2.0,6.0,7.0,10.0,2.0,206.0
857,хиггс,8.0,0.0,0.0,16.0,5.0,0.0,2.0,33.0,0.0,8.0,0.0,4.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,38.0,9.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,206.0
5883,нгапет,0.0,0.0,150.0,17.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0
4487,принудительно,2.0,69.0,0.0,3.0,7.0,0.0,9.0,2.0,4.0,0.0,3.0,2.0,3.0,3.0,8.0,7.0,4.0,1.0,7.0,8.0,1.0,3.0,1.0,7.0,3.0,10.0,3.0,3.0,1.0,0.0,4.0,2.0,6.0,2.0,7.0,2.0,6.0,3.0,206.0
4137,уязвимость,3.0,0.0,0.0,5.0,4.0,0.0,7.0,8.0,3.0,4.0,4.0,6.0,1.0,14.0,4.0,13.0,2.0,1.0,0.0,3.0,34.0,3.0,5.0,0.0,8.0,0.0,4.0,4.0,4.0,0.0,2.0,3.0,26.0,1.0,10.0,8.0,3.0,8.0,205.0
6378,петерансель,0.0,0.0,123.0,8.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
3139,timepad,3.0,0.0,0.0,19.0,0.0,0.0,2.0,1.0,0.0,146.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,205.0
33,вложиться,5.0,0.0,4.0,9.0,3.0,2.0,8.0,2.0,2.0,2.0,2.0,6.0,5.0,7.0,1.0,8.0,3.0,1.0,4.0,3.0,0.0,6.0,17.0,0.0,8.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,46.0,4.0,5.0,12.0,5.0,1.0,205.0
2284,разгон,2.0,9.0,1.0,2.0,5.0,1.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,6.0,5.0,2.0,1.0,47.0,6.0,0.0,2.0,0.0,1.0,2.0,51.0,2.0,1.0,2.0,0.0,5.0,2.0,2.0,1.0,7.0,3.0,24.0,1.0,205.0
195,нематода,7.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,29.0,2.0,16.0,4.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,64.0,1.0,3.0,0.0,0.0,0.0,33.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,204.0
7630,meb,0.0,4.0,0.0,44.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,204.0
2235,госбанк,1.0,0.0,0.0,7.0,5.0,0.0,2.0,2.0,1.0,0.0,6.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,104.0,1.0,2.0,42.0,0.0,1.0,204.0
3741,пятидверной,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,3.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,2.0,204.0
4814,беспозвоночный,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,79.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,81.0,0.0,12.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,204.0
8931,autonews,2.0,38.0,0.0,10.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,66.0,1.0,5.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,3.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,3.0,5.0,204.0
6448,радар,3.0,16.0,1.0,2.0,2.0,2.0,3.0,6.0,3.0,6.0,3.0,7.0,2.0,9.0,0.0,4.0,3.0,0.0,13.0,4.0,12.0,4.0,6.0,5.0,4.0,17.0,4.0,7.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,25.0,12.0,204.0
7142,vantage,1.0,4.0,0.0,67.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,204.0
7424,сговор,5.0,0.0,1.0,7.0,8.0,0.0,6.0,6.0,8.0,0.0,11.0,6.0,3.0,6.0,9.0,6.0,3.0,5.0,1.0,7.0,0.0,9.0,0.0,14.0,10.0,1.0,8.0,3.0,8.0,1.0,7.0,7.0,12.0,5.0,9.0,6.0,2.0,4.0,204.0
5012,таксомоторный,0.0,119.0,0.0,2.0,1.0,0.0,4.0,0.0,7.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,14.0,7.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,10.0,0.0,203.0
6345,детектор,1.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,56.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,48.0,3.0,37.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,12.0,1.0,203.0
8648,nokian,0.0,0.0,0.0,44.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,58.0,0.0,203.0
5857,podcastsspotifycastboxяндекс,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0
3293,радиовсплеск,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,24.0,0.0,2.0,8.0,46.0,0.0,11.0,4.0,0.0,0.0,0.0,17.0,4.0,1.0,0.0,0.0,0.0,21.0,8.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,203.0
4788,эфиопский,3.0,0.0,2.0,2.0,5.0,0.0,3.0,5.0,13.0,10.0,3.0,2.0,1.0,3.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,7.0,11.0,48.0,1.0,0.0,12.0,3.0,4.0,1.0,3.0,7.0,21.0,6.0,3.0,3.0,0.0,7.0,202.0
6987,шкода,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,0.0,2.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,202.0
4185,ирландец,3.0,0.0,37.0,2.0,3.0,35.0,1.0,19.0,4.0,0.0,2.0,5.0,3.0,21.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,6.0,19.0,1.0,1.0,0.0,1.0,4.0,4.0,6.0,1.0,1.0,6.0,1.0,4.0,1.0,0.0,1.0,202.0
8461,aircross,4.0,1.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,29.0,2.0,0.0,0.0,1.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,37.0,0.0,202.0
4472,acura,2.0,1.0,2.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,1.0,18.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,202.0
1704,интервью,4.0,1.0,5.0,3.0,7.0,32.0,4.0,7.0,11.0,5.0,4.0,5.0,3.0,6.0,2.0,8.0,5.0,1.0,3.0,4.0,1.0,4.0,4.0,5.0,7.0,1.0,7.0,3.0,8.0,4.0,6.0,4.0,6.0,4.0,6.0,5.0,1.0,6.0,202.0
1509,азовский,8.0,0.0,0.0,6.0,4.0,0.0,4.0,11.0,5.0,1.0,9.0,13.0,6.0,8.0,3.0,1.0,4.0,1.0,0.0,3.0,0.0,7.0,1.0,16.0,11.0,0.0,12.0,8.0,19.0,0.0,4.0,8.0,4.0,5.0,3.0,3.0,0.0,14.0,202.0
6425,сезон,3.0,1.0,33.0,3.0,1.0,43.0,3.0,9.0,2.0,1.0,2.0,5.0,4.0,3.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,53.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,202.0
4262,воздуховод,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,77.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,201.0
4388,триколор,6.0,0.0,5.0,6.0,4.0,2.0,10.0,6.0,7.0,0.0,2.0,4.0,6.0,6.0,3.0,5.0,6.0,4.0,11.0,5.0,0.0,13.0,0.0,14.0,2.0,2.0,4.0,6.0,4.0,3.0,4.0,6.0,0.0,28.0,1.0,4.0,2.0,10.0,201.0
1897,зампред,4.0,3.0,0.0,9.0,8.0,0.0,5.0,6.0,17.0,0.0,11.0,8.0,3.0,4.0,1.0,2.0,5.0,2.0,0.0,4.0,0.0,3.0,0.0,5.0,11.0,0.0,9.0,6.0,19.0,0.0,1.0,6.0,20.0,1.0,5.0,18.0,2.0,3.0,201.0
5206,mulliner,0.0,5.0,0.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,201.0
2421,пациентка,7.0,0.0,0.0,2.0,5.0,0.0,3.0,5.0,9.0,5.0,4.0,5.0,10.0,15.0,7.0,6.0,10.0,14.0,0.0,3.0,25.0,17.0,1.0,5.0,3.0,0.0,5.0,7.0,7.0,0.0,2.0,3.0,0.0,6.0,4.0,1.0,0.0,5.0,201.0
5788,лада,1.0,6.0,6.0,2.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,0.0,13.0,2.0,0.0,3.0,1.0,0.0,1.0,70.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,57.0,1.0,201.0
2503,стыковка,7.0,0.0,0.0,3.0,9.0,0.0,5.0,4.0,11.0,2.0,14.0,7.0,2.0,6.0,3.0,5.0,4.0,2.0,1.0,2.0,0.0,7.0,0.0,21.0,10.0,1.0,8.0,4.0,6.0,0.0,3.0,8.0,8.0,9.0,8.0,4.0,0.0,16.0,200.0
6380,сочинский,4.0,0.0,5.0,12.0,3.0,8.0,4.0,5.0,4.0,0.0,9.0,9.0,8.0,6.0,4.0,3.0,7.0,0.0,2.0,6.0,0.0,7.0,0.0,18.0,7.0,1.0,7.0,7.0,6.0,3.0,4.0,7.0,6.0,13.0,4.0,3.0,1.0,7.0,200.0
5232,рейлинга,1.0,3.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,200.0
1190,боярково,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
3319,ияф,2.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,16.0,0.0,3.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,28.0,22.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
616,гонконгский,3.0,0.0,1.0,7.0,4.0,0.0,3.0,4.0,2.0,1.0,24.0,5.0,2.0,5.0,2.0,6.0,11.0,1.0,5.0,8.0,4.0,4.0,10.0,2.0,7.0,5.0,6.0,2.0,4.0,0.0,4.0,10.0,26.0,1.0,4.0,15.0,0.0,2.0,200.0
5897,твин,1.0,85.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,85.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,200.0
889,сервантес,2.0,0.0,1.0,11.0,8.0,0.0,2.0,3.0,0.0,0.0,2.0,9.0,15.0,3.0,0.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0,42.0,0.0,3.0,0.0,11.0,31.0,1.0,0.0,7.0,27.0,0.0,0.0,2.0,2.0,1.0,5.0,200.0
4603,спёрс,0.0,0.0,195.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0
4202,кашкай,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,8.0,65.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,199.0
1815,портфолио,4.0,0.0,2.0,7.0,2.0,0.0,5.0,2.0,1.0,12.0,2.0,3.0,6.0,2.0,0.0,4.0,4.0,6.0,56.0,4.0,0.0,4.0,11.0,12.0,2.0,3.0,2.0,8.0,2.0,2.0,2.0,5.0,0.0,0.0,3.0,12.0,4.0,5.0,199.0
917,перепродать,2.0,104.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,14.0,5.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,6.0,18.0,1.0,199.0
6189,амилоид,6.0,0.0,0.0,4.0,10.0,0.0,0.0,1.0,0.0,16.0,12.0,4.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,65.0,1.0,13.0,0.0,0.0,0.0,31.0,4.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,199.0
3506,непреднамеренный,3.0,0.0,1.0,2.0,8.0,3.0,5.0,5.0,9.0,12.0,4.0,8.0,2.0,6.0,2.0,6.0,3.0,1.0,13.0,15.0,5.0,6.0,0.0,14.0,6.0,0.0,6.0,3.0,4.0,3.0,6.0,4.0,5.0,2.0,9.0,4.0,8.0,6.0,199.0
8445,таганский,3.0,19.0,0.0,3.0,6.0,0.0,2.0,1.0,8.0,0.0,8.0,4.0,1.0,5.0,16.0,2.0,5.0,46.0,1.0,12.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,5.0,11.0,4.0,2.0,3.0,199.0
2381,фигуристый,6.0,0.0,29.0,1.0,2.0,28.0,5.0,37.0,7.0,0.0,3.0,4.0,8.0,6.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,1.0,3.0,2.0,23.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,5.0,199.0
2027,лейбористский,7.0,0.0,0.0,5.0,12.0,0.0,5.0,9.0,4.0,0.0,13.0,11.0,1.0,4.0,0.0,5.0,3.0,0.0,0.0,6.0,0.0,6.0,0.0,14.0,11.0,0.0,6.0,4.0,14.0,0.0,8.0,21.0,13.0,6.0,4.0,6.0,0.0,1.0,199.0
8725,инжиниринг,3.0,0.0,1.0,16.0,1.0,0.0,7.0,1.0,0.0,10.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,24.0,2.0,0.0,2.0,0.0,0.0,11.0,62.0,3.0,6.0,2.0,1.0,1.0,4.0,6.0,0.0,6.0,6.0,6.0,2.0,199.0
8783,боксёр,3.0,0.0,57.0,2.0,3.0,37.0,3.0,20.0,4.0,0.0,2.0,7.0,3.0,11.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,16.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,199.0
8646,высокоэнергетический,2.0,0.0,0.0,9.0,1.0,0.0,1.0,17.0,0.0,22.0,4.0,14.0,2.0,28.0,0.0,0.0,3.0,2.0,0.0,0.0,24.0,1.0,3.0,0.0,0.0,0.0,19.0,20.0,7.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,6.0,199.0
9009,нейроинтерфейс,4.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,14.0,4.0,16.0,10.0,0.0,0.0,28.0,0.0,4.0,3.0,0.0,7.0,0.0,16.0,0.0,1.0,0.0,22.0,19.0,1.0,0.0,2.0,23.0,0.0,4.0,0.0,3.0,0.0,2.0,199.0
8336,поединок,1.0,0.0,97.0,1.0,1.0,34.0,1.0,15.0,2.0,0.0,2.0,4.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,199.0
4687,лидер,7.0,2.0,7.0,4.0,6.0,3.0,4.0,10.0,5.0,1.0,5.0,10.0,3.0,9.0,2.0,4.0,6.0,2.0,1.0,4.0,0.0,7.0,1.0,15.0,8.0,1.0,7.0,5.0,12.0,3.0,4.0,7.0,6.0,7.0,5.0,5.0,2.0,8.0,198.0
2422,нефтехимик,1.0,0.0,32.0,2.0,0.0,60.0,1.0,6.0,1.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,198.0
697,забитый,4.0,0.0,49.0,2.0,3.0,36.0,5.0,11.0,3.0,0.0,1.0,3.0,5.0,7.0,2.0,2.0,3.0,0.0,2.0,4.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,24.0,3.0,1.0,0.0,3.0,2.0,1.0,6.0,1.0,198.0
8589,environmental,3.0,0.0,0.0,19.0,1.0,0.0,4.0,14.0,1.0,25.0,4.0,13.0,9.0,4.0,0.0,0.0,9.0,2.0,0.0,2.0,6.0,4.0,4.0,0.0,3.0,0.0,25.0,18.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,7.0,0.0,5.0,198.0
7392,koenigsegg,0.0,5.0,0.0,33.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,198.0
4790,серотонин,6.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,72.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,20.0,2.0,42.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,15.0,0.0,0.0,2.0,198.0
2340,аварийный,4.0,9.0,0.0,6.0,4.0,0.0,6.0,4.0,9.0,0.0,8.0,6.0,9.0,6.0,1.0,3.0,4.0,8.0,3.0,4.0,1.0,8.0,0.0,21.0,8.0,3.0,6.0,7.0,5.0,0.0,2.0,8.0,4.0,7.0,5.0,3.0,7.0,9.0,198.0
6036,третьяковский,5.0,0.0,0.0,4.0,8.0,0.0,3.0,3.0,13.0,0.0,10.0,7.0,3.0,3.0,5.0,3.0,3.0,30.0,0.0,3.0,0.0,5.0,0.0,22.0,4.0,0.0,6.0,5.0,5.0,0.0,2.0,7.0,6.0,11.0,12.0,4.0,0.0,6.0,198.0
8846,визуализировать,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,78.0,0.0,2.0,3.0,1.0,0.0,4.0,1.0,1.0,11.0,1.0,39.0,1.0,27.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,198.0
145,автошкола,3.0,0.0,0.0,8.0,6.0,0.0,6.0,2.0,5.0,0.0,1.0,9.0,6.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,0.0,2.0,0.0,9.0,4.0,9.0,4.0,7.0,9.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,77.0,6.0,198.0
