,0,aif,autonews,championat,commers,echo,express,fontanka,gazeta,govorit,indicator,interfax,iz,kp,lenta,mediazona,meduza,mk,moscow,motor,novaya,nplus1,ntv,postnauka,radiovesti,rbk,review,ria,rosgazeta,rt,sports,svoboda,tass,thebell,tv1,tvrain,vedomosti,zarulem,zvezda
1026,Васильев,0.0016091100383710856,,0.00314411964649898,0.0009701854546811448,0.0006045949214026603,0.003265972647479077,0.0007750845546786923,0.0009392611145898561,0.001122208506340478,0.00408997955010225,0.0008950452850293019,0.0011516434262948208,0.001158970694598151,0.0010432322517902927,0.0026159573397726127,0.0010180250314390084,0.0009240297687428199,0.000600400266844563,,0.0017334488965931062,,0.0018941343600090586,,,0.0010881135422826731,,0.0011369430701597234,0.0011542736626100835,0.002250972967287262,0.0033184562877395644,0.001312565628281414,0.0017482781727218225,,0.0025163387271519943,0.0015017064846416382,0.0005273643501699285,,0.001076168838933397
1027,Панарин,0.00012377769525931428,,0.0002549286199864038,,0.00010076582023377672,0.0024494794856093076,0.00014092446448703494,0.00018785222291797118,,,,3.112549800796813e-05,8.714065372918428e-06,0.00021218283087260192,,,2.497377753358973e-05,,,,,,,,,,,2.850058426197737e-05,1.0518565267697487e-05,0.002877395641900761,,1.007653125488082e-05,,,,,,
1028,Гришин,7.426661715558858e-05,,0.0001699524133242692,0.0004975310024005871,0.00015114873035066505,,0.00014092446448703494,0.00010958046336881652,,,4.2621204049014384e-05,4.668824701195219e-05,6.0998457610429e-05,8.840951286358412e-05,0.0003018412315122245,0.00017965147613629558,9.989511013435893e-05,0.00013342228152101398,,0.00013334222281485432,,0.0004117683391324041,,,4.730928444707274e-05,,0.00019982635778564837,0.00025650525835779634,7.362995687388241e-05,5.2507219742714615e-05,0.00017500875043752187,0.0001511479688232123,0.001722158438576349,,0.0006825938566552901,0.0002343841556310793,,
1029,Посаженников,,,,,,,,,,,,,,,,,,0.000333555703802535,,,,,,,,,1.378112812314816e-05,,,,,4.534439064696369e-05,,,,,,
1030,Врач,0.0008664438668151999,,0.0002549286199864038,0.0003358334266203963,0.0016122531237404273,0.0008164931618697694,0.0002113866967305524,0.00031308703819661864,0.0010099876557064305,,0.0002557272242940863,0.00049800796812749,0.0022220866700941987,0.00038900185659977016,0.0009055236945366736,0.0010180250314390084,0.0009490035462764098,0.00015565932844118302,,0.0009333955597039805,,0.0007823598443515678,,,0.0002602010644589001,,0.00033763763901712996,0.000270755550488785,0.00018933417481855477,0.000420057757941717,0.0002625131256562828,0.00022168368760737802,,0.0001048474469646664,0.000136518771331058,,,0.00032882936745187133
1031,Философ,,,,,,,,,,,,,,,,,,,,,,,0.0017152658662092624,,,,6.890564061574081e-06,,,,8.750437521876094e-05,5.03826562744041e-06,,,,,,
1032,Третьяк,0.0002475553905186285,,0.0001699524133242692,4.975310024005871e-05,,0.0008164931618697694,,0.0003287413901064496,,,0.0001704848161960575,0.00015562749003984066,6.971252298334742e-05,7.07276102908673e-05,0.0004024549753496328,0.00011976765075753039,4.994755506717946e-05,,,,,0.0004117683391324041,,,7.096392667060911e-05,,6.201507655416674e-05,8.550175278593211e-05,5.259282633848743e-05,0.002100288789708585,,7.053571878416573e-05,,0.0001747457449411107,,,,5.9787157718522055e-05
1033,Маринченко,,,,,,,,5.4790231684408274e-05,,,,1.5562749003984063e-05,,1.7681902572716824e-05,0.0003018412315122245,,,,,,,,,,7.096392667060911e-05,,9.646789686203712e-05,1.4250292130988685e-05,2.103713053539497e-05,,,6.549745315672533e-05,,,0.000136518771331058,0.00380874252900504,,
1034,Корреспондент,0.00014853323431117713,,0.0003399048266485384,0.00041046307698048434,0.0002519145505844417,,0.0007750845546786923,8.609893550407013e-05,0.0010099876557064305,,2.1310602024507192e-05,4.668824701195219e-05,0.0004095610725271661,3.536380514543365e-05,0.0002012274876748164,0.0003593029522725912,0.00034963288547025626,2.2237046920169e-05,,0.000400026668444563,,0.0037470918861048775,,,0.00016558249556475457,,6.89056406157408e-05,0.00012825262917889817,5.259282633848743e-05,3.150433184562877e-05,0.0007875393769688486,5.03826562744041e-05,,0.0013280676615524411,0.0005460750853242321,,,0.0001793614731555662
1035,Быков,0.0008664438668151999,,8.49762066621346e-05,0.000422901352040499,0.0007053607416364369,,,0.0005400751408891672,0.00033666255190214334,,0.00014917421417155036,7.781374501992033e-05,0.0003485626149167371,0.0002475466360180356,0.0002012274876748164,0.00047907060303012156,0.0002497377753358973,0.000333555703802535,,0.0006667111140742716,,0.0004941220069588849,,,0.00035481963335304555,,8.957733280046305e-05,0.000270755550488785,0.00018933417481855477,0.0011446573903911787,0.0003500175008750437,0.0001813775625878548,,0.00031454234089399924,,0.00011719207781553967,,0.00014946789429630514
1036,Карасев,,,,0.0003233951515603816,0.00010076582023377672,,0.0002818489289740699,0.00010958046336881652,,,3.196590303676079e-05,4.668824701195219e-05,3.485626149167371e-05,1.7681902572716824e-05,,,0.0004745017731382049,,,,,4.117683391324041e-05,,,,,6.201507655416674e-05,1.4250292130988685e-05,,0.0008191126279863481,,4.030612501952328e-05,0.001148105625717566,,,0.0018750732450486347,,5.9787157718522055e-05
1037,Сартр,,,,,,,,,,,,,,,,,,,,,,,0.01972555746140652,,,,,,,,0.00017500875043752187,,,,,0.00011719207781553967,,
1038,Кашеваров,4.951107810372571e-05,,,7.462965036008807e-05,,,,,0.00033666255190214334,,0.00019179541822056476,3.112549800796813e-05,8.714065372918428e-06,5.304570771815047e-05,0.0001006137438374082,,,2.2237046920169e-05,,0.0002000133342222815,,,,,4.730928444707274e-05,,7.579620467731488e-05,1.4250292130988685e-05,4.207426107078994e-05,,,4.030612501952328e-05,,,0.0008191126279863481,0.00011719207781553967,,2.9893578859261028e-05
1039,Франко,9.902215620745142e-05,,,2.4876550120029354e-05,0.00010076582023377672,,,1.5654351909830933e-05,,,,3.112549800796813e-05,,1.7681902572716824e-05,,0.00011976765075753039,0.00012486888766794862,,0.002207505518763797,6.667111140742716e-05,,0.00012353050173972123,,,2.365464222353637e-05,,6.890564061574081e-06,,2.103713053539497e-05,8.401155158834339e-05,0.0002625131256562828,3.0229593764642463e-05,,0.0004193897878586656,,0.00011719207781553967,,5.9787157718522055e-05
1040,Тренер,0.0008169327887114742,,0.004163834126444595,0.00012438275060014676,0.00010076582023377672,0.006531945294958155,0.00014092446448703494,0.0006261740763932372,0.0004488834025361913,,4.2621204049014384e-05,0.00017119023904382468,0.0004095610725271661,0.0004597294668906375,,0.000299419126893826,4.994755506717946e-05,,,0.00013334222281485432,,0.00028823783739268286,,,,,2.067169218472224e-05,9.97520449169208e-05,2.103713053539497e-05,0.011152533473352584,,2.015306250976164e-05,,,,,,2.9893578859261028e-05
1041,Футболист,7.426661715558858e-05,,,,,,,0.0006731371321227303,0.0004488834025361913,,0.00010655301012253596,9.337649402390438e-05,0.00027013602656047125,0.0006542303951905225,,,9.989511013435893e-05,,,,,,,,9.461856889414548e-05,,,2.850058426197737e-05,2.103713053539497e-05,0.00010501443948542923,,,,,,,0.001769911504424779,2.9893578859261028e-05
1042,Миллер,0.00012377769525931428,,8.49762066621346e-05,0.00011194447554013208,,0.0004082465809348847,0.0004932356257046223,0.0004070131496556043,0.00033666255190214334,,0.0005966968566862013,0.0003112549800796813,0.000121996915220858,0.00038900185659977016,,0.000299419126893826,0.000374606663003846,,,0.00026668444562970864,0.008298755186721992,0.0009058903460912891,,,0.0008279124778237728,,0.00018604522966250017,0.00032775671901273977,0.0003997054801725045,0.0005250721974271463,0.0002625131256562828,0.00025695154699946086,,0.0014678642575053295,0.000136518771331058,0.0005273643501699285,,0.00023914863087408822
1043,Жданов,0.00034657754672608,,0.0002549286199864038,0.0004477779021605284,0.0010580411124546554,,0.0004932356257046223,7.827175954915466e-05,0.0002244417012680956,,0.0004049014384656367,0.00017119023904382468,7.842658835626584e-05,7.07276102908673e-05,0.0012073649260488982,0.00047907060303012156,0.00014984266520153838,6.671114076050699e-05,,0.0010667377825188346,,8.235366782648082e-05,,,0.0003784742755765819,,0.0001033584609236112,5.700116852395474e-05,2.103713053539497e-05,2.1002887897085848e-05,0.0004375218760938047,6.0459187529284925e-05,0.000574052812858783,0.0005591863838115542,0.0015017064846416382,0.00011719207781553967,,8.96807365777831e-05
1044,Уилсон,,,8.49762066621346e-05,7.462965036008807e-05,,0.0004082465809348847,,0.0002269881026925485,,,,0.0001245019920318725,8.714065372918428e-06,0.00010609141543630094,,,4.994755506717946e-05,,,,,0.00020588416956620205,,,7.096392667060911e-05,,2.067169218472224e-05,8.550175278593211e-05,3.1555695803092456e-05,0.0006825938566552901,,3.526785939208287e-05,,,0.000273037542662116,0.0005859603890776983,0.001769911504424779,2.9893578859261028e-05
1045,Судак,,,,2.4876550120029354e-05,,,,4.6963055729492795e-05,,,2.1310602024507192e-05,3.112549800796813e-05,1.7428130745836856e-05,1.7681902572716824e-05,,0.00023953530151506078,,,,,,,,,,,6.890564061574081e-06,,0.0017776375302408754,,,3.526785939208287e-05,,3.494914898822214e-05,,,,
1046,Меньшов,0.0004208441638816685,,0.0002549286199864038,,,0.0004082465809348847,,0.00012523481527864746,,,,6.225099601593625e-05,0.0002091375689500423,1.7681902572716824e-05,,,0.00012486888766794862,4.4474093840338e-05,,,,0.0003705915052191637,,,,,4.823394843101856e-05,2.850058426197737e-05,5.259282633848743e-05,8.401155158834339e-05,,3.0229593764642463e-05,,0.0005941355327997763,,,,0.00026904220973334933
1047,Зуев,9.902215620745142e-05,,,0.00022388895108026415,0.00010076582023377672,,,5.4790231684408274e-05,,0.0010224948875255623,2.1310602024507192e-05,,8.714065372918428e-06,5.304570771815047e-05,0.0001006137438374082,0.00011976765075753039,4.994755506717946e-05,,,0.0002000133342222815,,8.235366782648082e-05,,,4.730928444707274e-05,,3.44528203078704e-05,2.850058426197737e-05,8.41485221415799e-05,0.00012601732738251508,,6.0459187529284925e-05,,6.989829797644427e-05,0.000273037542662116,,,0.00023914863087408822
1048,Козак,0.0002475553905186285,,,0.0004353396271005137,,,0.00035231116121758736,0.00046963055729492805,0.0013466502076085734,,0.0013425679275439533,0.00038906872509960163,0.00011328284984793956,0.00038900185659977016,,0.00011976765075753039,0.00029968533040307675,2.2237046920169e-05,,0.00046669777985199,,0.0009058903460912891,,,0.001277350680070964,,0.0006959469702189821,0.0007980163593353664,0.0005574839591879668,,8.750437521876094e-05,0.0008565051566648697,0.001148105625717566,0.0004543389368468878,0.0010921501706484642,0.00029298019453884914,,0.0005081908406074376
1049,Абрамов,0.0002475553905186285,,0.0001699524133242692,0.00031095687650036695,,,0.00035231116121758736,0.00026612398246712594,0.0004488834025361913,,0.0002131060202450719,0.00014006474103585658,0.00013942504596669485,0.00021218283087260192,,0.00023953530151506078,0.0002247639978023076,0.0004002668445630421,,,,8.235366782648082e-05,,,9.461856889414548e-05,,8.957733280046305e-05,0.0001852537977028529,0.0001577784790154623,6.300866369125754e-05,,0.00016122450007809313,,0.00013979659595288855,,,,5.9787157718522055e-05
1050,Булгаков,0.00019804431241490284,,,0.0002612037762603082,0.00010076582023377672,,0.0002818489289740699,0.00014871634314339387,0.000561104253170239,,0.0002131060202450719,0.00021787848605577692,0.0001917094382042054,0.00019450092829988508,0.0002012274876748164,,0.00014984266520153838,4.4474093840338e-05,,,0.008298755186721992,8.235366782648082e-05,,,0.00011827321111768183,,0.00019293579372407424,0.00024225496622680762,0.00010518565267697486,,0.00017500875043752187,0.00022168368760737802,,0.0007339321287526649,,,,0.0018832954681334449
1051,Денисов,0.0002723109295704914,,,0.0005472841026406458,0.0002519145505844417,,0.00014092446448703494,0.0002113337507827176,0.0006733251038042867,,0.0007032498668087374,0.0003112549800796813,0.00018299537283128695,0.00021218283087260192,0.0002012274876748164,,0.0004994755506717946,6.671114076050699e-05,,0.0009333955597039805,,0.0005352988408721253,,,0.0003311649911295092,,0.0007924148670810193,0.00024225496622680762,0.0009466708740927738,0.00031504331845628775,0.00017500875043752187,0.0004836735002342794,,0.0005941355327997763,0.000136518771331058,0.000351576233446619,,0.00023914863087408822
1052,Овчаренко,,,,,,,,7.827175954915466e-06,,,,,,3.536380514543365e-05,,0.0008383735553027128,,,,0.00013334222281485432,,8.235366782648082e-05,,,2.365464222353637e-05,,1.378112812314816e-05,,,,,3.526785939208287e-05,,6.989829797644427e-05,,0.00011719207781553967,,5.9787157718522055e-05
1053,Исаев,0.00069315509345216,,,0.00095774717962113,5.038291011688835e-05,,0.00014092446448703494,0.0009627426424546024,0.0004488834025361913,,0.00044752264251465097,0.00038906872509960163,0.0008016940143084952,0.00017681902572716824,0.0014085924137237148,0.00017965147613629558,0.000649318215873333,0.00013342228152101398,,0.00026668444562970864,,0.0007411830104383274,,,0.0007332939089296273,,0.0005581356889875005,0.0004132584717986719,0.0004102240454402019,6.300866369125754e-05,0.0002625131256562828,0.0005743622815282067,,0.00031454234089399924,0.0009556313993174063,0.0012891128559709365,,0.000926700944637092
1054,Комсомолка,4.951107810372571e-05,,,,,,,,,,,,0.0005838423799855348,,,,,,,,,,,,,,,,,,,,,,,,,
1055,Орхан,,,,2.4876550120029354e-05,0.0002015316404675534,,,,,,,,,,,,9.989511013435893e-05,,,,,,0.0017152658662092624,,,,,,,,8.750437521876094e-05,,,,,,,
1056,Боец,7.426661715558858e-05,,0.0020394289598912306,,0.0002015316404675534,0.0004082465809348847,,0.0002269881026925485,,,4.2621204049014384e-05,0.00010893924302788844,9.58547191021027e-05,0.00035363805145433654,0.0001006137438374082,5.9883825378765195e-05,2.497377753358973e-05,4.4474093840338e-05,,,,0.00016470733565296164,,,2.365464222353637e-05,,3.44528203078704e-05,4.2750876392966054e-05,1.0518565267697487e-05,0.0002940404305592019,,4.030612501952328e-05,,6.989829797644427e-05,0.000136518771331058,,,2.9893578859261028e-05
1057,Аксёнов,0.0004208441638816685,,,4.975310024005871e-05,0.0002015316404675534,,,6.261740763932373e-05,0.0007855459544383348,,2.1310602024507192e-05,0.00017119023904382468,8.714065372918428e-05,3.536380514543365e-05,0.0002012274876748164,0.00011976765075753039,4.994755506717946e-05,,,0.00013334222281485432,,0.0006176525086986061,,,2.365464222353637e-05,,8.268676873888897e-05,4.2750876392966054e-05,0.0010308193962343538,,0.0002625131256562828,0.00011588010943112942,,3.494914898822214e-05,,,,8.96807365777831e-05
1058,Трусов,4.951107810372571e-05,,0.002804214819850442,2.4876550120029354e-05,5.038291011688835e-05,0.002857726066544193,0.0002818489289740699,0.0005009392611145899,,,,,4.357032686459214e-05,0.00022986473344531875,,,,,,,,4.117683391324041e-05,,,,,,4.2750876392966054e-05,6.311139160618491e-05,0.0007351010763980048,,5.03826562744041e-06,,0.0003494914898822214,,,,
1059,Шагельман,,,,0.0007960496038409392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,Конюх,9.902215620745142e-05,,,2.4876550120029354e-05,,,0.00014092446448703494,5.4790231684408274e-05,0.0002244417012680956,,2.1310602024507192e-05,7.781374501992033e-05,0.00026142196118755285,8.840951286358412e-05,,,,,,,,0.00032941467130592327,,,9.461856889414548e-05,,4.134338436944448e-05,2.850058426197737e-05,2.103713053539497e-05,,,0.0002116071563524972,,0.000803830426729109,,,,0.0004185101040296544
1061,Шрайбер,2.4755539051862852e-05,0.0196078431372549,,0.00018657412590022016,,,7.046223224351747e-05,,,,0.0001704848161960575,0.00017119023904382468,,1.7681902572716824e-05,,,,,,,,,,,0.00011827321111768183,,,4.2750876392966054e-05,1.0518565267697487e-05,,,4.534439064696369e-05,0.001148105625717566,,,0.0002343841556310793,,
1062,Абитебуля,,,0.0020394289598912306,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011761617222368075,,,,,,,,
1063,Пашков,2.4755539051862852e-05,,,0.0001616975757801908,0.00035268037081821843,,0.00014092446448703494,3.1308703819661866e-05,,,0.00010655301012253596,3.112549800796813e-05,8.714065372918428e-06,5.304570771815047e-05,0.0017104336452359392,0.00011976765075753039,7.492133260076919e-05,4.4474093840338e-05,,0.0006667111140742716,,0.00012353050173972123,,,0.0002128917800118273,,2.756225624629632e-05,,5.259282633848743e-05,0.0005775794171698609,8.750437521876094e-05,0.00011588010943112942,,,0.000273037542662116,0.00011719207781553967,,
1064,Чернышев,9.902215620745142e-05,,,0.00013682102566016144,,,0.00014092446448703494,9.392611145898559e-05,,,6.393180607352158e-05,0.00010893924302788844,0.0002178516343229607,8.840951286358412e-05,0.0002012274876748164,,0.0002747115528694871,,,,0.008298755186721992,0.00012353050173972123,,,2.365464222353637e-05,,4.134338436944448e-05,0.00014250292130988686,,4.2005775794171696e-05,,4.534439064696369e-05,,0.00024464404291755495,,0.0004687683112621587,,0.00014946789429630514
